exchange,symbol,baseAsset,quoteAsset,volume,category
Binance,ATOMBUSD,ATOMBUSD,Other,286733.95309,Low Volume
Binance,LOKABUSD,LOKABUSD,Other,286684.62955,Low Volume
Binance,POLSUSDT,POLS,USDT,285231.01397,Low Volume
Binance,FARMUSDT,FARM,USDT,283112.33094,Low Volume
Binance,LSKBUSD,LSKBUSD,Other,281763.7239,Low Volume
Binance,TWTUSDC,TWTUSDC,Other,281404.3008,Low Volume
Binance,PHABUSD,PHABUSD,Other,281227.6608,Low Volume
Bybit,B3USDT,B3,USDT,279475.4647,Low Volume
Binance,QNTUSDC,QNTUSDC,Other,278573.13065,Low Volume
Binance,ALPACABUSD,ALPACABUSD,Other,278377.38128,Low Volume
Binance,LTCBRL,LTCBRL,Other,278246.1708,Low Volume
Binance,REIBUSD,REIBUSD,Other,277649.073299,Low Volume
Binance,TOMOBUSD,TOMOBUSD,Other,277204.79229,Low Volume
Binance,CREAMUSDT,CREAM,USDT,276098.07379,Low Volume
Binance,ALPACAUSDT,ALPACA,USDT,274900.36652,Low Volume
Bybit,OBTUSDT,OBT,USDT,274778.2308,Low Volume
Binance,ATABUSD,ATABUSD,Other,274334.393,Low Volume
Binance,UTKUSDT,UTK,USDT,273590.9278,Low Volume
Binance,REQBUSD,REQBUSD,Other,272688.8505,Low Volume
Bybit,TAOPERP,TAOPERP,USDT,272528.1317,Low Volume
Binance,ENSUSDC,ENSUSDC,Other,272503.5323,Low Volume
Binance,XPLFDUSD,XPLFDUSD,Other,269931.40169,Low Volume
Binance,FILFDUSD,FILFDUSD,Other,269880.53565,Low Volume
Binance,XVGBUSD,XVGBUSD,Other,269725.5434549,Low Volume
Binance,JOEUSDT,JOE,USDT,269223.106605,Low Volume
Binance,CVXBUSD,CVXBUSD,Other,268226.124032,Low Volume
Binance,COMPTUSD,COMPTUSD,Other,267353.79756,Low Volume
Binance,TKOBUSD,TKOBUSD,Other,267191.59133,Low Volume
Binance,WCTUSDC,WCTUSDC,Other,267004.061,Low Volume
Binance,CTXCUSDT,CTXC,USDT,266988.9592,Low Volume
Binance,COOKIEUSDC,COOKIEUSDC,Other,266639.66849,Low Volume
Binance,ZROUSDC,ZROUSDC,Other,265834.68928,Low Volume
Binance,NMRBUSD,NMRBUSD,Other,265669.7719,Low Volume
Binance,IMXBUSD,IMXBUSD,Other,265365.716556,Low Volume
Binance,NOMUSDC,NOMUSDC,Other,265202.92968,Low Volume
Binance,CHZUSDC,CHZUSDC,Other,263951.99802,Low Volume
Binance,LAZIOUSDT,LAZIO,USDT,262755.66394,Low Volume
Binance,BTSUSDT,BTS,USDT,262741.669508,Low Volume
Binance,AUCTIONUSDC,AUCTIONUSDC,Other,262322.0381,Low Volume
Binance,REQUSDT,REQ,USDT,262259.6572,Low Volume
Binance,REIUSDT,REI,USDT,262042.062025,Low Volume
Binance,PNTUSDT,PNT,USDT,261845.0621,Low Volume
Bybit,BRUSDT,BR,USDT,261812.1644,Low Volume
Binance,RSRFDUSD,RSRFDUSD,Other,261030.1696087,Low Volume
Binance,ICXUSDT,ICX,USDT,260483.41567,Low Volume
Binance,TREEUSDC,TREEUSDC,Other,259765.53038,Low Volume
Binance,ILVBUSD,ILVBUSD,Other,258472.03789,Low Volume
Binance,DGBBUSD,DGBBUSD,Other,258127.430574,Low Volume
Binance,SOPHUSDC,SOPHUSDC,Other,257121.65295,Low Volume
Binance,ATAUSDT,ATA,USDT,256887.2277,Low Volume
Binance,NEXOBUSD,NEXOBUSD,Other,254716.85813,Low Volume
Bybit,BTCUSDT-27MAR26,BTC-27MAR26,USDT,254531.2524,Low Volume
Binance,NKNUSDT,NKN,USDT,253874.1103,Low Volume
Bybit,XIONUSDT,XION,USDT,253698.5891,Low Volume
Binance,STRAXUSDT,STRAX,USDT,253528.7317,Low Volume
Binance,1000CHEEMSUSDC,1000CHEEMSUSDC,Other,252321.83611,Low Volume
Binance,SYSBUSD,SYSBUSD,Other,252181.4617,Low Volume
Binance,BNTBUSD,BNTBUSD,Other,252112.49164,Low Volume
Binance,GALABRL,GALABRL,Other,251889.48672,Low Volume
Binance,IDEXFDUSD,IDEXFDUSD,Other,251703.399381,Low Volume
Binance,QUICKBUSD,QUICKBUSD,Other,251008.2971,Low Volume
Binance,SCUSDT,SC,USDT,250747.047259,Low Volume
Binance,BNTUSDT,BNT,USDT,249683.08364,Low Volume
Binance,TSTUSDC,TSTUSDC,Other,248708.989788,Low Volume
Binance,AVABUSD,AVABUSD,Other,247208.8507,Low Volume
Binance,ENABRL,ENABRL,Other,246982.22064,Low Volume
Bybit,WIFPERP,WIFPERP,USDT,246795.0556,Low Volume
Binance,MBOXBUSD,MBOXBUSD,Other,244328.63717,Low Volume
Binance,GTCBUSD,GTCBUSD,Other,244259.4955,Low Volume
Binance,LSKUSDT,LSK,USDT,242317.0242,Low Volume
Binance,DENTBUSD,DENTBUSD,Other,242167.895476,Low Volume
Binance,SHIBBRL,SHIBBRL,Other,241390.72603785,Low Volume
Binance,THEUSDC,THEUSDC,Other,241036.24671,Low Volume
Binance,TUSDT,T,USDT,239747.078195,Low Volume
Binance,ALICEBUSD,ALICEBUSD,Other,239328.8029,Low Volume
Binance,GNOUSDT,GNO,USDT,239245.10963,Low Volume
Binance,ZKCUSDC,ZKCUSDC,Other,238334.19755,Low Volume
Bybit,ETHUSDT-07NOV25,ETH-07NOV25,USDT,237655.3522,Low Volume
Bybit,SUIPERP,SUIPERP,USDT,237210.5303,Low Volume
Binance,TOWNSUSDC,TOWNSUSDC,Other,237068.68176,Low Volume
Binance,QIUSDT,QI,USDT,236209.48015,Low Volume
Binance,NFPFDUSD,NFPFDUSD,Other,236131.1625,Low Volume
Binance,IDEXBUSD,IDEXBUSD,Other,235681.311383,Low Volume
Binance,GNSUSDT,GNS,USDT,235400.5004,Low Volume
Binance,MIRAUSDC,MIRAUSDC,Other,235315.8821,Low Volume
Binance,DUSDT,D,USDT,234633.53067,Low Volume
Binance,VITEUSDT,VITE,USDT,234222.031484,Low Volume
Binance,BLURFDUSD,BLURFDUSD,Other,233687.08372,Low Volume
Binance,VANAUSDC,VANAUSDC,Other,232056.08797,Low Volume
Binance,BALUSDT,BAL,USDT,231043.32076,Low Volume
Binance,WAXPUSDT,WAXP,USDT,231027.65423,Low Volume
Binance,DASHBUSD,DASHBUSD,Other,230503.52517,Low Volume
Bybit,ETHUSDT-28NOV25,ETH-28NOV25,USDT,229972.5802,Low Volume
Binance,PLUMEUSDC,PLUMEUSDC,Other,229191.35939,Low Volume
Binance,BABYEUR,BABYEUR,Other,228142.34042,Low Volume
Binance,SPKUSDC,SPKUSDC,Other,228040.426007,Low Volume
Binance,SUIBRL,SUIBRL,Other,226509.027,Low Volume
Binance,IOTAFDUSD,IOTAFDUSD,Other,224778.3343,Low Volume
Bybit,1000XUSDT,1000X,USDT,224536.9968,Low Volume
Binance,XLMEUR,XLMEUR,Other,224249.8104,Low Volume
Binance,WUSDC,WUSDC,Other,223100.98638,Low Volume
Binance,PONDUSDT,POND,USDT,222703.14248,Low Volume
Binance,ETCFDUSD,ETCFDUSD,Other,222155.4103,Low Volume
Binance,DUSKBUSD,DUSKBUSD,Other,221923.6199,Low Volume
Binance,LPTBUSD,LPTBUSD,Other,221591.1124,Low Volume
Binance,AGLDBUSD,AGLDBUSD,Other,220408.9932,Low Volume
Binance,BANANAUSDC,BANANAUSDC,Other,219488.48581,Low Volume
Binance,XRPUPUSDT,XRPUP,USDT,218694.288049,Low Volume
Binance,DARBUSD,DARBUSD,Other,217127.31495,Low Volume
Binance,BURGERUSDT,BURGER,USDT,216978.21736,Low Volume
Binance,ANTBUSD,ANTBUSD,Other,215579.19,Low Volume
Binance,KMDUSDT,KMD,USDT,215280.2414,Low Volume
Binance,CKBUSDC,CKBUSDC,Other,214676.326631,Low Volume
Binance,XVGTUSD,XVGTUSD,Other,213700.735594,Low Volume
Binance,GBPUSDT,GBP,USDT,213136.9666,Low Volume
Binance,BLZFDUSD,BLZFDUSD,Other,212660.8266,Low Volume
Bybit,BOBAUSDT,BOBA,USDT,212524.2129,Low Volume
Bybit,BCHPERP,BCHPERP,USDT,210635.1963,Low Volume
Binance,ETCUSDC,ETCUSDC,Other,210482.5852,Low Volume
Bybit,RSS3USDT,RSS3,USDT,210302.6395,Low Volume
Binance,BEAMXUSDC,BEAMXUSDC,Other,210087.236861,Low Volume
Binance,NBTUSDT,NBT,USDT,209186.60627,Low Volume
Binance,OPTUSD,OPTUSD,Other,208164.32732,Low Volume
Binance,ETHEURI,ETHEURI,Other,207901.610926,Low Volume
Bybit,SIRENUSDT,SIREN,USDT,207522.8508,Low Volume
Binance,NEIROUSDC,NEIROUSDC,Other,207394.17208127,Low Volume
Binance,DOTUPUSDT,DOTUP,USDT,206623.04941,Low Volume
Binance,KERNELUSDC,KERNELUSDC,Other,206122.72497,Low Volume
Bybit,PUMPFUNPERP,PUMPFUNPERP,USDT,205848.6536,Low Volume
Binance,ARKMUSDC,ARKMUSDC,Other,205427.1411,Low Volume
Binance,TLMBUSD,TLMBUSD,Other,204693.78155,Low Volume
Binance,AKROUSDT,AKRO,USDT,204099.220468,Low Volume
Binance,INITUSDC,INITUSDC,Other,203807.62226,Low Volume
Binance,XNOUSDT,XNO,USDT,203247.24529,Low Volume
Binance,BTCTUSD,BTCTUSD,Other,203183.0910411,Low Volume
Bybit,HBARPERP,HBARPERP,USDT,203150.969,Low Volume
Binance,LDOTUSD,LDOTUSD,Other,202799.07183,Low Volume
Binance,OAXUSDT,OAX,USDT,202253.7149,Low Volume
Binance,GUNUSDC,GUNUSDC,Other,200497.73029,Low Volume
Binance,OSMOUSDC,OSMOUSDC,Other,197518.779354,Low Volume
Bybit,ETHUSDT-26JUN26,ETH-26JUN26,USDT,196416.2061,Low Volume
Binance,MAGICFDUSD,MAGICFDUSD,Other,196357.76265,Low Volume
Binance,ZENBUSD,ZENBUSD,Other,195612.0257,Low Volume
Bybit,BTCUSDT-25SEP26,BTC-25SEP26,USDT,194470.3397,Low Volume
Binance,ALPHABUSD,ALPHABUSD,Other,193701.3149,Low Volume
Binance,BNBDOWNUSDT,BNBDOWN,USDT,193404.6782673,Low Volume
Binance,IOTAUSDC,IOTAUSDC,Other,192937.2411,Low Volume
Binance,SKYUSDC,SKYUSDC,Other,192771.20173,Low Volume
Binance,TRBFDUSD,TRBFDUSD,Other,192106.50049,Low Volume
Binance,QKCUSDT,QKC,USDT,191907.168356,Low Volume
Binance,ORDIUSDC,ORDIUSDC,Other,191598.50759,Low Volume
Binance,CVCUSDT,CVC,USDT,190489.4528,Low Volume
Binance,NEARFDUSD,NEARFDUSD,Other,189586.2856,Low Volume
Binance,ETHDOWNUSDT,ETHDOWN,USDT,188012.9533868,Low Volume
Binance,FFFDUSD,FFFDUSD,Other,186415.947397,Low Volume
Binance,TRXDOWNUSDT,TRXDOWN,USDT,185849.63918,Low Volume
Binance,VIDTUSDT,VIDT,USDT,183519.31426,Low Volume
Binance,BADGERUSDT,BADGER,USDT,183491.40946,Low Volume
Binance,TNSRFDUSD,TNSRFDUSD,Other,182541.80132,Low Volume
Binance,REZUSDC,REZUSDC,Other,182431.254308,Low Volume
Binance,MOVEUSDC,MOVEUSDC,Other,179766.85165,Low Volume
Bybit,PENGUPERP,PENGUPERP,USDT,179571.387,Low Volume
Binance,FLOKITUSD,FLOKITUSD,Other,179302.2045303,Low Volume
Binance,DOTDOWNUSDT,DOTDOWN,USDT,179146.38326,Low Volume
Binance,BROCCOLI714USDC,BROCCOLI714USDC,Other,178267.85019,Low Volume
Binance,RDNTTUSD,RDNTTUSD,Other,177980.5543,Low Volume
Binance,WNXMUSDT,WNXM,USDT,177656.5217,Low Volume
Bybit,ORBSUSDT,ORBS,USDT,177233.4927,Low Volume
Binance,LINAUSDT,LINA,USDT,176157.586951,Low Volume
Binance,FETFDUSD,FETFDUSD,Other,176135.38404,Low Volume
Binance,NEOUSDC,NEOUSDC,Other,175795.52494,Low Volume
Binance,DYMFDUSD,DYMFDUSD,Other,175664.5507,Low Volume
Binance,NOTUSDC,NOTUSDC,Other,175314.807061,Low Volume
Bybit,GODSUSDT,GODS,USDT,174443.8129,Low Volume
Binance,XTZUSDC,XTZUSDC,Other,170444.00321,Low Volume
Binance,PONDBUSD,PONDBUSD,Other,168177.5259445,Low Volume
Binance,POWRUSDT,POWR,USDT,168030.355,Low Volume
Binance,LINKUPUSDT,LINKUP,USDT,167216.5448973,Low Volume
Binance,ARKUSDT,ARK,USDT,166794.0256,Low Volume
Binance,ARDRUSDT,ARDR,USDT,166495.96744,Low Volume
Binance,WIFBRL,WIFBRL,Other,165621.211,Low Volume
Binance,DOTFDUSD,DOTFDUSD,Other,162555.49973,Low Volume
Binance,BARDUSDC,BARDUSDC,Other,160003.61469,Low Volume
Binance,BNBUPUSDT,BNBUP,USDT,159397.3964,Low Volume
Binance,HYPERUSDC,HYPERUSDC,Other,159203.44207,Low Volume
Binance,NULSUSDT,NULS,USDT,158334.2691,Low Volume
Binance,BTCDOWNUSDT,BTCDOWN,USDT,158025.63900515,Low Volume
Binance,WLDFDUSD,WLDFDUSD,Other,157958.719,Low Volume
Binance,SXTFDUSD,SXTFDUSD,Other,157780.91944,Low Volume
Bybit,COOKUSDT,COOK,USDT,157465.5669,Low Volume
Binance,ACXUSDC,ACXUSDC,Other,157142.95038,Low Volume
Binance,VANRYUSDC,VANRYUSDC,Other,156204.8346,Low Volume
Binance,GPSFDUSD,GPSFDUSD,Other,156177.29007,Low Volume
Binance,SHELLUSDC,SHELLUSDC,Other,155699.92241,Low Volume
Binance,WFDUSD,WFDUSD,Other,154990.69758,Low Volume
Binance,QUICKTUSD,QUICKTUSD,Other,154948.59122,Low Volume
Binance,DEXEBUSD,DEXEBUSD,Other,154693.89125,Low Volume
Binance,BABYUSDC,BABYUSDC,Other,154102.09593,Low Volume
Binance,SSVTUSD,SSVTUSD,Other,153532.88896,Low Volume
Binance,IDTUSD,IDTUSD,Other,152811.13436,Low Volume
Binance,DIABUSD,DIABUSD,Other,152039.78789,Low Volume
Binance,ALTUSDC,ALTUSDC,Other,151634.88796,Low Volume
Binance,XRPDOWNUSDT,XRPDOWN,USDT,149761.85290816,Low Volume
Binance,BANANAS31USDC,BANANAS31USDC,Other,149502.609552,Low Volume
Binance,AEURUSDT,AEUR,USDT,149287.06076,Low Volume
Binance,TURBOUSDC,TURBOUSDC,Other,149177.582931,Low Volume
Binance,1MBABYDOGEUSDC,1MBABYDOGEUSDC,Other,149113.7425787,Low Volume
Binance,EOSFDUSD,EOSFDUSD,Other,146202.78474,Low Volume
Binance,BTCUPUSDT,BTCUP,USDT,145601.81642,Low Volume
Binance,TROYUSDT,TROY,USDT,144294.082243,Low Volume
Binance,WIFFDUSD,WIFFDUSD,Other,143448.35804,Low Volume
Bybit,ETHUSDT-25SEP26,ETH-25SEP26,USDT,141496.0,Low Volume
Binance,NXPCFDUSD,NXPCFDUSD,Other,141350.03122,Low Volume
Binance,QTUMTRY,QTUMTRY,Other,141055.65,Low Volume
Binance,TRXUPUSDT,TRXUP,USDT,140483.6042582,Low Volume
Binance,STOUSDC,STOUSDC,Other,140018.24377,Low Volume
Binance,HARDUSDT,HARD,USDT,138020.6777,Low Volume
Binance,BONKFDUSD,BONKFDUSD,Other,137676.02651373,Low Volume
Binance,LQTYFDUSD,LQTYFDUSD,Other,137564.3951,Low Volume
Binance,BTTCUSDC,BTTCUSDC,Other,135544.54453342,Low Volume
Binance,SYNUSDC,SYNUSDC,Other,135506.45116,Low Volume
Binance,ETHGBP,ETHGBP,Other,133823.698275,Low Volume
Binance,NILUSDC,NILUSDC,Other,132299.21901,Low Volume
Binance,POLYXTRY,POLYXTRY,Other,131899.854,Low Volume
Binance,AVAXBRL,AVAXBRL,Other,129799.259,Low Volume
Binance,SUPERFDUSD,SUPERFDUSD,Other,128999.7032,Low Volume
Binance,AITUSD,AITUSD,Other,128082.2249,Low Volume
Bybit,ARBPERP,ARBPERP,USDT,127589.5802,Low Volume
Binance,DYDXFDUSD,DYDXFDUSD,Other,126977.978252,Low Volume
Binance,PEOPLEUSDC,PEOPLEUSDC,Other,126662.237246,Low Volume
Binance,REZFDUSD,REZFDUSD,Other,126082.491228,Low Volume
Binance,WINTRX,WINTRX,Other,125788.83992108,Low Volume
Binance,EIGENFDUSD,EIGENFDUSD,Other,125731.5195,Low Volume
Binance,CUSDC,CUSDC,Other,124859.05412,Low Volume
Binance,POLBRL,POLBRL,Other,124639.7378,Low Volume
Binance,KAIAUSDC,KAIAUSDC,Other,124040.87242,Low Volume
Binance,OPFDUSD,OPFDUSD,Other,122849.622648,Low Volume
Binance,SHIBEUR,SHIBEUR,Other,121811.7766278,Low Volume
Binance,SEITUSD,SEITUSD,Other,121550.57718,Low Volume
Binance,JUPFDUSD,JUPFDUSD,Other,119776.68788,Low Volume
Binance,KEYUSDT,KEY,USDT,119194.804217,Low Volume
Binance,HUMAUSDC,HUMAUSDC,Other,117993.80992,Low Volume
Bybit,ETHFIPERP,ETHFIPERP,USDT,117772.8625,Low Volume
Binance,MUBARAKUSDC,MUBARAKUSDC,Other,117766.207059,Low Volume
Bybit,MILKUSDT,MILK,USDT,117492.3355,Low Volume
Binance,DOLOUSDC,DOLOUSDC,Other,116950.73184,Low Volume
Binance,PENGUFDUSD,PENGUFDUSD,Other,116338.806575,Low Volume
Binance,GMTBUSD,GMTBUSD,Other,116069.35047,Low Volume
Binance,FUNUSDC,FUNUSDC,Other,115462.276114,Low Volume
Binance,IMXUSDC,IMXUSDC,Other,115075.00607,Low Volume
Binance,SUSHIUSDC,SUSHIUSDC,Other,114592.09061,Low Volume
Binance,SFDUSD,SFDUSD,Other,113895.5878,Low Volume
Binance,PHAUSDC,PHAUSDC,Other,113686.6164,Low Volume
Binance,RAYFDUSD,RAYFDUSD,Other,113246.5184,Low Volume
Binance,RENDERFDUSD,RENDERFDUSD,Other,112817.30074,Low Volume
Binance,PROSUSDT,PROS,USDT,112537.9207,Low Volume
Binance,GASFDUSD,GASFDUSD,Other,111928.4843,Low Volume
Binance,COWUSDC,COWUSDC,Other,111226.66255,Low Volume
Binance,CATIFDUSD,CATIFDUSD,Other,111197.68839,Low Volume
Binance,GASTRY,GASTRY,Other,110497.571,Low Volume
Binance,USUALUSDC,USUALUSDC,Other,110341.51708,Low Volume
Binance,LINKDOWNUSDT,LINKDOWN,USDT,110306.82076548,Low Volume
Binance,TONFDUSD,TONFDUSD,Other,110197.36915,Low Volume
Binance,GALAFDUSD,GALAFDUSD,Other,108327.27196,Low Volume
Binance,BFUSDUSDC,BFUSDUSDC,Other,107840.7476,Low Volume
Binance,UFTUSDT,UFT,USDT,107823.8976,Low Volume
Binance,ETHFIFDUSD,ETHFIFDUSD,Other,107750.0895,Low Volume
Binance,STXUSDC,STXUSDC,Other,106143.96065,Low Volume
Binance,ASTUSDT,AST,USDT,105362.9768,Low Volume
Binance,COMPUSDC,COMPUSDC,Other,105120.53027,Low Volume
Binance,GRTUSDC,GRTUSDC,Other,101571.57258,Low Volume
Binance,NEARBRL,NEARBRL,Other,101418.402,Low Volume
Binance,AXSUSDC,AXSUSDC,Other,101355.1134,Low Volume
Binance,VETEUR,VETEUR,Other,100457.514995,Low Volume
Binance,MEFDUSD,MEFDUSD,Other,99724.07704,Low Volume
Binance,METISFDUSD,METISFDUSD,Other,98985.34471,Low Volume
Binance,IOUSDC,IOUSDC,Other,97893.17339,Low Volume
Binance,AERGOUSDT,AERGO,USDT,96533.1607,Low Volume
Binance,1000SATSUSDC,1000SATSUSDC,Other,95874.89801073,Low Volume
Binance,SANDUSDC,SANDUSDC,Other,95687.7215,Low Volume
Binance,1MBABYDOGEFDUSD,1MBABYDOGEFDUSD,Other,95638.2854923,Low Volume
Binance,EPICUSDC,EPICUSDC,Other,94936.6175,Low Volume
Binance,LINEAFDUSD,LINEAFDUSD,Other,94460.96472,Low Volume
Binance,AUSDC,AUSDC,Other,93712.95161,Low Volume
Binance,RESOLVUSDC,RESOLVUSDC,Other,93448.76046,Low Volume
Binance,LISTAUSDC,LISTAUSDC,Other,93308.99614,Low Volume
Binance,SAHARAUSDC,SAHARAUSDC,Other,93289.25157,Low Volume
Binance,MEMEUSDC,MEMEUSDC,Other,92547.194292,Low Volume
Binance,ILVUSDC,ILVUSDC,Other,92250.5635,Low Volume
Binance,API3USDC,API3USDC,Other,90266.030033,Low Volume
Binance,ROSEUSDC,ROSEUSDC,Other,87629.899394,Low Volume
Bybit,ETHUSDT-14NOV25,ETH-14NOV25,USDT,87383.3556,Low Volume
Bybit,MNTUSDT-31OCT25,MNT-31OCT25,USDT,87311.9457,Low Volume
Binance,PARTIUSDC,PARTIUSDC,Other,86631.27268,Low Volume
Binance,HOMEUSDC,HOMEUSDC,Other,85108.28929,Low Volume
Binance,RENDEREUR,RENDEREUR,Other,85049.63925,Low Volume
Binance,WINUSDC,WINUSDC,Other,85030.090223,Low Volume
Binance,SHIBFDUSD,SHIBFDUSD,Other,85026.98086311,Low Volume
Binance,CGPTUSDC,CGPTUSDC,Other,83302.03055,Low Volume
Bybit,PNUTPERP,PNUTPERP,USDT,83295.3584,Low Volume
Binance,XRPMXN,XRPMXN,Other,83291.0973,Low Volume
Binance,BBUSDC,BBUSDC,Other,83232.10081,Low Volume
Binance,LAYERUSDC,LAYERUSDC,Other,82749.882042,Low Volume
Binance,ZKFDUSD,ZKFDUSD,Other,82188.784856,Low Volume
Binance,DOGEGBP,DOGEGBP,Other,80663.46535,Low Volume
Binance,BIFIUSDT,BIFI,USDT,80608.6733,Low Volume
Binance,SXTUSDC,SXTUSDC,Other,80554.3669,Low Volume
Binance,UNIFDUSD,UNIFDUSD,Other,80176.82288,Low Volume
Binance,GMXUSDC,GMXUSDC,Other,77904.70346,Low Volume
Binance,ERAFDUSD,ERAFDUSD,Other,77146.38827,Low Volume
Bybit,DOTPERP,DOTPERP,USDT,76042.0106,Low Volume
Binance,PENDLETUSD,PENDLETUSD,Other,75831.00451,Low Volume
Binance,TRXFDUSD,TRXFDUSD,Other,75158.19838,Low Volume
Binance,BTCUAH,BTCUAH,Other,74278.81467,Low Volume
Binance,APTFDUSD,APTFDUSD,Other,73234.15383,Low Volume
Binance,EDUTUSD,EDUTUSD,Other,71551.21317,Low Volume
Binance,BIGTIMEUSDC,BIGTIMEUSDC,Other,71391.41647,Low Volume
Binance,ETHTUSD,ETHTUSD,Other,71292.692518,Low Volume
Bybit,ONDOPERP,ONDOPERP,USDT,69929.6398,Low Volume
Binance,WLFIBRL,WLFIBRL,Other,68311.974,Low Volume
Binance,USDPUSDT,USDP,USDT,67756.7924,Low Volume
Binance,HAEDALUSDC,HAEDALUSDC,Other,67067.66946,Low Volume
Bybit,XLMPERP,XLMPERP,USDT,65776.6499,Low Volume
Binance,MANTAUSDC,MANTAUSDC,Other,65393.71709,Low Volume
Bybit,POLPERP,POLPERP,USDT,64389.1879,Low Volume
Bybit,AI16ZPERP,AI16ZPERP,USDT,64218.8236,Low Volume
Binance,HMSTRUSDC,HMSTRUSDC,Other,64117.039223,Low Volume
Bybit,WLFIPERP,WLFIPERP,USDT,64034.6151,Low Volume
Binance,STRKFDUSD,STRKFDUSD,Other,63257.209595,Low Volume
Binance,CVXUSDC,CVXUSDC,Other,62784.500936,Low Volume
Binance,ACTUSDC,ACTUSDC,Other,62033.50175,Low Volume
Binance,POLFDUSD,POLFDUSD,Other,61895.50082,Low Volume
Binance,NEAREUR,NEAREUR,Other,61744.665,Low Volume
Bybit,AAVEPERP,AAVEPERP,USDT,61485.2392,Low Volume
Binance,ZBTFDUSD,ZBTFDUSD,Other,58015.15472,Low Volume
Binance,AAVEFDUSD,AAVEFDUSD,Other,57654.50829,Low Volume
Binance,ATOMFDUSD,ATOMFDUSD,Other,57652.08759,Low Volume
Binance,HEIUSDC,HEIUSDC,Other,57261.27131,Low Volume
Binance,WALFDUSD,WALFDUSD,Other,56424.16126,Low Volume
Binance,NMRUSDC,NMRUSDC,Other,56155.9954,Low Volume
Binance,LPTUSDC,LPTUSDC,Other,55740.77027,Low Volume
Binance,POLEUR,POLEUR,Other,55565.33163,Low Volume
Binance,XLMFDUSD,XLMFDUSD,Other,55508.1391,Low Volume
Binance,LAUSDC,LAUSDC,Other,54317.2028,Low Volume
Binance,JTOFDUSD,JTOFDUSD,Other,54282.5526,Low Volume
Binance,MITOUSDC,MITOUSDC,Other,53476.33372,Low Volume
Binance,LDOFDUSD,LDOFDUSD,Other,53432.093963,Low Volume
Binance,PNUTEUR,PNUTEUR,Other,53089.6765,Low Volume
Binance,BMTFDUSD,BMTFDUSD,Other,52501.28266,Low Volume
Binance,APEFDUSD,APEFDUSD,Other,52385.389553,Low Volume
Binance,SOLVFDUSD,SOLVFDUSD,Other,52265.97986,Low Volume
Bybit,TONPERP,TONPERP,USDT,51781.1644,Low Volume
Binance,GPSUSDC,GPSUSDC,Other,51150.672134,Low Volume
Binance,YBFDUSD,YBFDUSD,Other,51136.30366,Low Volume
Bybit,MOODENGPERP,MOODENGPERP,USDT,50951.2513,Low Volume
Binance,PIXELUSDC,PIXELUSDC,Other,50450.620652,Low Volume
Binance,ARBEUR,ARBEUR,Other,49803.8134,Low Volume
Binance,RAREUSDC,RAREUSDC,Other,48833.53706,Low Volume
Binance,ARKMFDUSD,ARKMFDUSD,Other,48765.6947,Low Volume
Binance,AEVOUSDC,AEVOUSDC,Other,47939.010153,Low Volume
Binance,FLOKIFDUSD,FLOKIFDUSD,Other,47774.90342676,Low Volume
Bybit,FARTCOINPERP,FARTCOINPERP,USDT,47498.4507,Low Volume
Binance,FLUXUSDC,FLUXUSDC,Other,46298.276162,Low Volume
Binance,GRTEUR,GRTEUR,Other,45748.08377,Low Volume
Bybit,1000BONKPERP,1000BONKPERP,USDT,44358.4047,Low Volume
Bybit,CRVPERP,CRVPERP,USDT,43865.6638,Low Volume
Binance,KAITOFDUSD,KAITOFDUSD,Other,43769.61878,Low Volume
Binance,WLDEUR,WLDEUR,Other,43142.0674,Low Volume
Binance,GMTUSDC,GMTUSDC,Other,42329.545989,Low Volume
Binance,BERAFDUSD,BERAFDUSD,Other,42102.666199,Low Volume
Binance,VANAFDUSD,VANAFDUSD,Other,41497.405,Low Volume
Bybit,SOLUSDT-14NOV25,SOL-14NOV25,USDT,40777.1295,Low Volume
Binance,RENDERBRL,RENDERBRL,Other,39982.3033,Low Volume
Binance,TURTLEFDUSD,TURTLEFDUSD,Other,39982.13198,Low Volume
Binance,TRXXRP,TRXXRP,Other,39923.80411,Low Volume
Bybit,RLUSDUSDT,RLUSD,USDT,39791.3157,Low Volume
Binance,1000SATSFDUSD,1000SATSFDUSD,Other,39754.54752514,Low Volume
Binance,TIAFDUSD,TIAFDUSD,Other,39620.26947,Low Volume
Binance,PARTIFDUSD,PARTIFDUSD,Other,39236.76581,Low Volume
Binance,TLMUSDC,TLMUSDC,Other,38467.97925,Low Volume
Binance,SOLMXN,SOLMXN,Other,37887.895,Low Volume
Binance,EGLDEUR,EGLDEUR,Other,37696.8346,Low Volume
Binance,WIFEUR,WIFEUR,Other,37604.31966,Low Volume
Binance,ICPFDUSD,ICPFDUSD,Other,37535.21904,Low Volume
Binance,IOFDUSD,IOFDUSD,Other,37387.67104,Low Volume
Binance,TREEFDUSD,TREEFDUSD,Other,37317.41837,Low Volume
Binance,ALTFDUSD,ALTFDUSD,Other,36721.32869,Low Volume
Binance,BTCRON,BTCRON,Other,36330.0748,Low Volume
Bybit,OPPERP,OPPERP,USDT,36177.3634,Low Volume
Binance,CATIUSDC,CATIUSDC,Other,35534.16298,Low Volume
Binance,ICPEUR,ICPEUR,Other,35506.1824,Low Volume
Binance,REDUSDC,REDUSDC,Other,35267.36835,Low Volume
